"rank","instrument","score","pct_rank","close","ret_5d","ret_20d","ann_vol_20d","sector","sic_description","news_count_5d","news_pos_count_5d","news_neg_count_5d","news_sentiment","most_recent_published_utc","pub_lag_days","pub_hour_utc","most_recent_title","most_recent_reasoning","most_recent_keywords","rule_avoid_high_precision","rule_buy_high_precision","rule_buy_legal_veto"
"62","CDW","0.09216945440078772","0.12250996015936255","104.79000091552734","-0.2296552062034607","-0.16521942615509033","0.8267830610275269","Retail","RETAIL-CATALOG & MAIL-ORDER HOUSES","2","0","2","STRONG-NEG","2026-05-06T19:29:09Z","1.1880902777777778","19.0","CDW Stock Sinks To 52-Week Low - Here's Why","Stock declined 19.98% to a 52-week low despite beating revenue expectations. EPS missed analyst estimates, gross and operating margins contracted, and management provided cautious guidance for H2 2026 citing macroeconomic uncertainty, geopolitical risks, and potential demand norm","CDW earnings;Q1 2026 results;margin compression;AI infrastructure;IT solutions","False","False","False"
"63","CLX","0.09005285273125183","0.12450199203187251","92.16000366210938","0.05797266960144043","-0.12462002038955688","0.45785319805145264","Manufacturing","SPECIALTY CLEANING, POLISHING AND SANITATION PREPARATIONS","3","1","1","NEUTRAL","2026-05-08T18:33:00Z","-0.7729166666666667","18.0","3 Defensive Dividend Stocks to Weather Market Uncertainty","Modest 9% YTD decline demonstrates resilience, 5.4% dividend yield, and significant 20.8% analyst target upside to $107.41. Strong portfolio of essential consumer products and innovation pipeline support defensive positioning.","defensive stocks;dividend yield;market volatility;income investing;financial stability","False","False","False"
"64","LUV","0.08657913877733067","0.12649402390438247","41.310001373291016","0.06578958034515381","0.04423666000366211","0.48006734251976013","Transportation_Utilities","AIR TRANSPORTATION, SCHEDULED","4","2","1","POS","2026-05-07T20:17:00Z","0.15486111111111112","20.0","SOUTHWEST AIRLINES DECLARES 189th QUARTERLY DIVIDEND","The declaration of the 189th consecutive quarterly dividend demonstrates consistent shareholder returns and financial stability. Regular dividend payments indicate the company's confidence in its cash flow generation and commitment to returning capital to shareholders, which is g","dividend;quarterly;Southwest Airlines;shareholder returns;cash dividend","False","False","False"
"65","KLAC","0.08500456488058411","0.12848605577689243","1869.18994140625","0.08279740810394287","0.07592904567718506","0.49125853180885315","Manufacturing","OPTICAL INSTRUMENTS & LENSES","1","1","0","POS","2026-05-07T20:15:00Z","0.15625","20.0","KLA Corporation Announces Ten-to-One Stock Split and Quarterly Cash Dividend Payment","The company announced a 10-for-1 stock split to enhance share accessibility and liquidity, combined with a significant 21% increase in quarterly dividend payments. These actions demonstrate confidence in the company's financial position and long-term growth strategy, while provid","stock split;dividend increase;capital allocation;share accessibility;semiconductor equipment","False","False","False"
"66","HII","0.08317051998949061","0.13047808764940239","316.2799987792969","-0.12290626764297485","-0.19809335470199585","0.4094424843788147","Manufacturing","SHIP & BOAT BUILDING & REPAIRING","1","1","0","POS","2026-05-08T19:00:00Z","-0.7916666666666666","19.0","Flight III Destroyer Ted Stevens (DDG 128) Sails Away from HII’s Ingalls Shipbuilding","Strong operational momentum with successful delivery of advanced destroyer, robust pipeline of 12 additional Flight III destroyers in construction/planning phases, strategic expansion of distributed shipbuilding network to increase throughput, and significant outsourcing plans (2","Flight III destroyer;Arleigh Burke-class;Ted Stevens DDG 128;Ingalls Shipbuilding;Navy contracts","False","False","False"
"67","FICO","0.0826627741075832","0.13247011952191234","1126.0","0.08739733695983887","0.22076821327209473","0.49485498666763306","Services","SERVICES-BUSINESS SERVICES, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"68","CCL","0.08168125152514907","0.1344621513944223","26.3799991607666","-0.010502636432647705","-0.05718374252319336","0.5480844974517822","Transportation_Utilities","WATER TRANSPORTATION","2","1","1","NEUTRAL","2026-05-05T14:39:00Z","2.3895833333333334","14.0","Norwegian Cruise Line Cuts Outlook as Headwinds Build","Carnival shares are up more than 30% over the past year, significantly outperforming Norwegian and demonstrating resilience in the cruise industry while Norwegian struggles with self-inflicted operational issues.","cruise industry;earnings guidance;cost cutting;macro headwinds;fuel costs","False","False","False"
"69","LULU","0.08156533344718049","0.13645418326693226","131.17999267578125","-0.017966806888580322","-0.19943857192993164","0.5501813888549805","Manufacturing","APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL","0","0","0","NO-NEWS","","","","","","","False","False","False"
"70","ZTS","0.07791176226499791","0.13844621513944222","82.83000183105469","-0.27443939447402954","-0.2972170114517212","0.803527295589447","Manufacturing","PHARMACEUTICAL PREPARATIONS","1","0","1","NEG","2026-05-07T16:44:28Z","0.3024537037037037","16.0","Nasdaq 100 Climbs Records, Oil Extends Drop As Iran Weighs Hormuz Deal: Stock Market Today","Stock sank 22% after missing on both earnings and revenue lines, with management citing challenging market environment.","oil prices;Strait of Hormuz;tech stocks;earnings;record highs","False","False","False"
"71","CTSH","0.07751661041888548","0.14043824701195218","51.68000030517578","-0.014304816722869873","-0.1077347993850708","0.3380538523197174","Services","SERVICES-COMPUTER PROGRAMMING SERVICES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"72","MDT","0.07719255769473758","0.14243027888446216","76.1500015258789","-0.04812496900558472","-0.12682026624679565","0.23573435842990875","Manufacturing","ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS","3","1","0","POS","2026-05-07T08:14:00Z","0.6569444444444444","8.0","Becton Dickinson at 13x Earnings: MedTech’s Most Mispriced Compounder","Referenced as medtech peer for valuation and accounting practice comparison, with GAAP/adjusted EPS gap of 52% cited as standard in sector. No specific performance commentary provided.","medical devices;valuation discount;margin expansion;GLP-1 drug delivery;corporate spin-off","False","False","False"
"73","COO","0.0767289826097855","0.14442231075697212","60.0","-0.03784477710723877","-0.15742170810699463","0.22141073644161224","Manufacturing","OPHTHALMIC GOODS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"74","TXN","0.07276100322770492","0.14641434262948208","287.79998779296875","0.024126410484313965","0.34028780460357666","0.7368860244750977","Manufacturing","SEMICONDUCTORS & RELATED DEVICES","3","2","0","POS","2026-05-07T02:30:00Z","0.8958333333333334","2.0","This Wall Street Analyst Has a Simple Method for Finding the Next Chip Stock Winners. Will It Pay Off?","Mentioned as part of the basket of chip stocks that have yet to fully surge and could prove to be winners over the next year or two.","semiconductor stocks;chip stocks;Edge AI;AI boom;laggard stocks","False","False","False"
"75","PANW","0.06739702356330542","0.14840637450199204","207.8800048828125","0.14800095558166504","0.3348745107650757","0.4174860417842865","Manufacturing","COMPUTER PERIPHERAL EQUIPMENT, NEC","0","0","0","NO-NEWS","","","","","","","False","False","False"
"76","CRWD","0.06739702356330542","0.150398406374502","527.77001953125","0.15830481052398682","0.3924596309661865","0.46057045459747314","Services","SERVICES-PREPACKAGED SOFTWARE","3","3","0","STRONG-POS","2026-05-06T01:16:47Z","1.9466782407407408","1.0","AI Is Reshaping Cybersecurity Threats: Why Zscaler and CrowdStrike Could Be Long-Term Winners","Identified as a potential long-term winner in the cybersecurity space as AI and quantum technology reshape the cyber threat landscape. Expected to benefit from increased demand for trusted security partners navigating evolving attack surfaces.","AI cybersecurity;quantum threats;cyberattacks;security vendors;long-term opportunity","False","False","False"
"77","VTRS","0.06738795170966952","0.15239043824701196","17.170000076293945","0.14162230491638184","0.27468442916870117","0.38316282629966736","Manufacturing","PHARMACEUTICAL PREPARATIONS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"78","AKAM","0.0657940747357603","0.15438247011952191","147.7100067138672","0.4220660924911499","0.6169677972793579","1.0918378829956055","Services","SERVICES-BUSINESS SERVICES, NEC","2","1","1","NEUTRAL","2026-05-08T17:36:32Z","-0.7337037037037037","17.0","Nasdaq Tops 29,000 Records, Micron Soars 13%: Stock Market Today","Rallied approximately 20% on strong earnings results and guidance.","Nasdaq record high;semiconductor rally;jobs report;Micron Technology;tech sector leadership","False","False","False"
"79","FTNT","0.0657940747357603","0.15637450199203187","114.06999969482422","0.3219376802444458","0.4872230291366577","0.7654010057449341","Manufacturing","COMPUTER PERIPHERAL EQUIPMENT, NEC","2","2","0","POS","2026-05-07T16:44:28Z","0.3024537037037037","16.0","Nasdaq 100 Climbs Records, Oil Extends Drop As Iran Weighs Hormuz Deal: Stock Market Today","Stock jumped 23% after Q1 EPS beat and company raised full-year revenue guidance.","oil prices;Strait of Hormuz;tech stocks;earnings;record highs","False","False","False"
"80","TSCO","0.06283469765387534","0.15836653386454183","30.649999618530273","-0.09399944543838501","-0.3193426728248596","0.46155691146850586","Retail","RETAIL-BUILDING MATERIALS, HARDWARE, GARDEN SUPPLY","0","0","0","NO-NEWS","","","","","","","False","False","False"
"81","IP","0.060489129621393634","0.1603585657370518","33.029998779296875","0.03998732566833496","-0.09506851434707642","0.5522696375846863","Manufacturing","PAPER MILLS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"82","ABT","0.05796068267390174","0.16235059760956175","84.31999969482422","-0.05745583772659302","-0.1593220829963684","0.30936041474342346","Manufacturing","PHARMACEUTICAL PREPARATIONS","3","1","0","POS","2026-05-08T08:47:00Z","-0.3659722222222222","8.0","Pregnancy Detection Kits Market Analysis Report 2026 - Competitive Landscape, Opportunities, and Forecasts, 2021-2025 & 2025-2031","Listed as a key market player in the growing pregnancy detection kits market, which is expanding at 5.87% CAGR with increasing demand for early detection and digital solutions.","pregnancy detection kits;market forecast;digital health;early pregnancy detection;e-commerce distribution","False","False","False"
"83","DLTR","0.05527979860429135","0.1643426294820717","94.23999786376953","-0.004542112350463867","-0.05334007740020752","0.41112926602363586","Retail","RETAIL-VARIETY STORES","0","0","0","NO-NEWS","","","","","","","False","False","False"
"84","MCK","0.05291112162662919","0.16633466135458166","736.0900268554688","-0.09573471546173096","-0.14961868524551392","0.2863199710845947","Wholesale","WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES","1","1","0","POS","2026-05-06T17:00:00Z","1.2916666666666667","17.0","Global Healthcare Analytics Market is Predicted to Cross the USD 380 Billion Mark by 2034 | DelveInsight","Listed as a key player in the rapidly growing healthcare analytics market","healthcare analytics;electronic health records;artificial intelligence;machine learning;value-based care","False","False","False"
"85","JBL","0.04924013720207286","0.16832669322709162","355.1499938964844","0.0370250940322876","0.18580961227416992","0.488211065530777","Manufacturing","PRINTED CIRCUIT BOARDS","0","0","0","NO-NEWS","","","","","","","False","False","False"
"86","GEHC","0.04820999625824647","0.17031872509960158","63.470001220703125","0.039980411529541016","-0.13268649578094482","0.545927107334137","Manufacturing","X-RAY APPARATUS & TUBES & RELATED IRRADIATION APPARATUS","2","2","0","POS","2026-05-08T13:53:00Z","-0.5784722222222223","13.0","Computer Vision in Healthcare Market Report 2026: Revenue Expected to Surpass $33.4 Billion by 2036","Leading healthcare technology provider in the computer vision market, well-positioned to capitalize on growth in medical imaging diagnostics and surgical assistance applications.","computer vision;healthcare market;artificial intelligence;medical imaging;diagnostic systems","False","False","False"
"87","MRNA","0.047476799483300136","0.17231075697211157","54.349998474121094","0.19792819023132324","0.06652271747589111","0.6319334506988525","Manufacturing","BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)","2","2","0","POS","2026-05-08T18:18:06Z","-0.7625694444444444","18.0","What's Going On With Novavax Stock On Friday?","Stock up 13.4% following publication of positive Phase 3 results for mRNA-1010 seasonal flu vaccine in New England Journal of Medicine, meeting superiority criteria versus standard-dose vaccine in adults 50+","mRNA vaccines;seasonal flu vaccine;hantavirus;Phase 3 results;vaccine efficacy","False","False","False"
"88","CVS","0.041923416275955624","0.17430278884462153","90.55000305175781","0.10305774211883545","0.14143455028533936","0.4144175350666046","Retail","RETAIL-DRUG STORES AND PROPRIETARY STORES","2","1","0","POS","2026-05-06T16:37:58Z","1.3069675925925925","16.0","CVS Health's Lower Medical Cost Ratio Lift Profit, Outlook","Strong Q1 earnings beat ($2.57 vs $2.20 estimate), revenue beat ($100.43B vs $95.09B estimate), improved medical benefit ratio, raised 2026 guidance, and stock trading at new 52-week high with 6.09% gain.","CVS Health earnings;medical benefit ratio;biosimilars strategy;2026 guidance raise;pharmacy benefit management","False","False","False"
